,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,summary,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,gname,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,nwound,property,propextent,propextent_txt,propvalue,scite1,scite2,dbsource,INT_LOG,INT_ANY,related
161,197003310001,1970,3,31,,1,4/5/1970,83,Guatemala,2,Central America & Caribbean,,Guatemala City,14.624422000000001,-90.53288,,0,1,0,6,Hostage Taking (Kidnapping),7,Government (Diplomatic),45.0,"Diplomatic Personnel (outside of embassy, consulate)",FRG Govt.,"Count Karl Von Spreti, ambassador to Guatemala",75.0,Rebel Armed Forces of Guatemala (FAR),13,Unknown,,,1.0,0.0,0,,,,,,PGIS,0,1,
162,197003310002,1970,3,31,,1,4/3/1970,101,Japan,4,East Asia,,Fukouka,33.580412,130.396361,,0,1,0,4,Hijacking,6,Airports & Aircraft,42.0,Aircraft (not at an airport),Japan Airlines,Boeing 727,101.0,Japanese Red Army (JRA),6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,0,,,,,,Hijacking DB,0,1,
163,197003310003,1970,3,31,,0,,217,United States,1,North America,District of Columbia,Washington,38.890370000000004,-77.031959,"3/31/1970: In a series of related incidents, a letter bomb protesting the draft was sent to Curtis W. Tarr, the head of the Selective Services in Washington D.C., United States.  The bomb was intercepted and dismantled.",0,0,0,3,Bombing/Explosion,2,Government (General),18.0,"Government Personnel (excluding police, military)",Director of the Selective Services,Curtis W. Tarr,217.0,Left-Wing Militants,6,Explosives/Bombs/Dynamite,9.0,Letter Bomb,0.0,0.0,0,,,,"George Lardner Jr. ""Bomb is Sent by Mail to Nixon Over Draft,"" Washington Post, April 26, 1970.","""New Draft Chief Target of Bomb,"" Washington Post, April 1, 1970.",Hewitt Project,-9,-9,
164,197003310004,1970,3,31,,0,,217,United States,1,North America,Washington,Seattle,47.655335,-122.30351999999999,"3/31/1970: Unknown perpetrators bombed two jeeps owned by the University of Washington parked at the Seattle campus in Washington, United States.  There were no casualties, but the vehicles sustained major damages.",0,1,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,University of Washington,Jeeps owned by the University of Washington,217.0,Student Radicals,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Robert W. Patterson, ""Crime & the American Response,"" Facts on File, 1973",Hewitt Project,-9,-9,
165,197004000001,1970,4,0,,1,4/5/1970,65,Ethiopia,11,Sub-Saharan Africa,Unknown,Unknown,,,,0,1,0,6,Hostage Taking (Kidnapping),7,Government (Diplomatic),45.0,"Diplomatic Personnel (outside of embassy, consulate)","Peace corps, U.S. government","Jack Fry, peace corps official",217.0,Eritrean Liberation Front,13,Unknown,,,0.0,0.0,0,,,,,,PGIS,0,1,
166,197004010001,1970,4,1,,0,,217,United States,1,North America,Michigan,East Lansing,42.7375,-84.483779,"4/1/1970: Unknown perpetrators bombed the administration building at Michigan State University in East Lansing, Michigan, United States.  There were no casualties but the building sustained $500 in damages.",0,1,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,Michigan State University,Michigan State University administration building,217.0,Student Radicals,6,Explosives/Bombs/Dynamite,14.0,Time Fuse,0.0,0.0,1,3.0,Minor (likely < $1 million),500.0,"Robert W. Patterson, ""Crime & the American Response,"" Facts on File, 1973","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,
167,197004010002,1970,4,1,,0,,217,United States,1,North America,New York,Ithaca,42.455233,-76.475847,"4/1/1970: Unknown perpetrators started a fire at the building that houses the Africana Studies and Research Center at Cornell University in Ithaca, New York, United States.  There were no casualties but the building sustained an estimated $100,000 in damages.",0,1,0,7,Facility/Infrastructure Attack,8,Educational Institution,49.0,School/University/Educational Building,"Africana Studies and Research Center, Cornell University",Building housing Africana Studies and Research Center,217.0,White extremists,8,Incendiary,18.0,Arson/Fire,0.0,0.0,1,3.0,Minor (likely < $1 million),100000.0,"Richard Phalon, ""Fire Destroys the Black Studies Center at Cornell,"" New York Times, April 2, 1970.","Paul L. Montgomery, ""100 Cornell Negro Students Loot New Campus Store,"" New York Times, April 7, 1970.",Hewitt Project,-9,-9,
168,197004010003,1970,4,1,,0,,217,United States,1,North America,Texas,Houston,29.717394,-95.401831,"4/1/1970: Unknown perpetrators set a kerosene fire to the Naval R.O.T.C. building at Rice University in Houston, Texas, United States.  There were no casualties but a hole was burned through one side of the building.",0,1,0,7,Facility/Infrastructure Attack,4,Military,28.0,Military Recruiting Station/Academy,Naval R.O.T.C.,Naval R.O.T.C. at Rice University,217.0,Student Radicals,8,Incendiary,20.0,Gasoline or Alcohol,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Cornell Officials Hint Arson In Black Studies Center Fire,"" Washington Post, April 2, 1970.",Hewitt Project,-9,-9,
169,197004020001,1970,4,2,,0,,160,Philippines,5,Southeast Asia,Pampanga,Mabalacat City,15.185916,120.54186999999999,,0,1,0,9,Unknown,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",U.S. Air Force,Airmen,217.0,New People's Army (NPA),13,Unknown,,,2.0,0.0,0,,,,,,PGIS,0,1,
170,197004020002,1970,4,2,,0,,217,United States,1,North America,New York,New York City,40.844782,-73.864827,"4/2/1970: Unknowns perpetrator placed a pipe bomb in a vestibule of Chase Manhattan Bank in the Bronx, New York, United States.  The bomb was discovered and subsequently dismantled by the police.",0,0,0,3,Bombing/Explosion,1,Business,3.0,Bank/Commerce,Chase-Manhattan Bank,"Chase-Manhattan Bank, Bronx branch",217.0,Left-Wing Militants,6,Explosives/Bombs/Dynamite,17.0,Other Explosive Type,0.0,0.0,0,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Homemade Bomb Found in Vestibule Of Bank in Bronx,"" New York Times, April 3, 1970.",Hewitt Project,-9,-9,
171,197004030001,1970,4,3,,0,,96,Ireland,8,Western Europe,Dublin,Dublin,53.344104,-6.267494,,0,1,0,2,Armed Assault,1,Business,3.0,Bank/Commerce,Bank of Ireland,"Richard Fallon, 42, Garda Siochana",96.0,Saor Eire (Irish Republican Group),5,Firearms,5.0,Unknown Gun Type,1.0,,1,,,,,,CAIN,1,1,
172,197004040001,1970,4,4,,0,,217,United States,1,North America,New York,New York City,40.78306,-73.971249,"4/4/1970: In a series of related attacks that failed, unknown perpetrators placed a pipe bomb at the Banco de Ponce in Manhattan, New York, United States.  The bomb was discovered and subsequently disarmed.",1,0,0,3,Bombing/Explosion,1,Business,3.0,Bank/Commerce,Banco de Ponce,"Banco de Ponce, Bronx Branch",163.0,Left-Wing Militants,6,Explosives/Bombs/Dynamite,17.0,Other Explosive Type,0.0,0.0,0,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Alfonso A. Narvaez, ""Two More Bombs Discovered Here,"" New York Times, April 4, 1970.",Hewitt Project,-9,-9,"197004040001, 197004040002"
173,197004040002,1970,4,4,,0,,217,United States,1,North America,New York,New York City,40.844782,-73.864827,"4/4/1970: In a series of related attacks that failed, unknown perpetrators placed a pipe bomb at a busy intersection in the Bronx, New York, United States.  The bomb was discovered and subsequently disarmed.",1,0,0,3,Bombing/Explosion,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",Busy intersection,135th Street and Brook Avenues,217.0,Left-Wing Militants,6,Explosives/Bombs/Dynamite,17.0,Other Explosive Type,0.0,0.0,0,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Alfonso A. Narvaez, ""Two More Bombs Discovered Here,"" New York Times, April 4, 1970.",Hewitt Project,-9,-9,"197004040002, 197004040001"
174,197004040003,1970,4,4,,0,,217,United States,1,North America,Washington,Pullman,46.731958,-117.162603,"4/4/1970: Unknown perpetrators set a fire at Rogers Field Stadium at Washington State University in Pullman, Washington, United States.  There were no casualties, but the stadium sustained $700,000 in damages.",0,1,0,7,Facility/Infrastructure Attack,8,Educational Institution,49.0,School/University/Educational Building,Football stadium of Washington State University,Rogers Field Stadium,217.0,Student Radicals,8,Incendiary,18.0,Arson/Fire,0.0,0.0,1,3.0,Minor (likely < $1 million),700000.0,"Hannelore Sudermann, ""A Burning Mystery,"" Washington State Magazine, 2007.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,
175,197004050001,1970,4,5,,0,,30,Brazil,3,South America,Rio Grande do Sul,Porto Alegre,-30.034108000000003,-51.217839,,0,0,0,6,Hostage Taking (Kidnapping),7,Government (Diplomatic),45.0,"Diplomatic Personnel (outside of embassy, consulate)",state dept,"Curtis C. Cutter, U.S. consul, Porto Alegre",217.0,Popular Revolutionary Vanguard (VPR),13,Unknown,,,0.0,1.0,0,,,,,,PGIS,0,1,
176,197004050003,1970,4,5,,0,,11,Argentina,3,South America,Buenos Aires,Buenos Aires,-34.6037,-58.381503,,0,1,0,2,Armed Assault,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,,HQ. Patricios Infantry Regiment,11.0,Argentine Liberation Front (FAL),5,Firearms,2.0,Automatic Weapon,,,1,3.0,Minor (likely < $1 million),15000.0,,,PGIS,0,0,
177,197004050004,1970,4,5,,0,,217,United States,1,North America,California,Trona,35.76625,-117.370674,"4/5/1970: In a series of two incidents that were possibly related, unknown perpetrators bombed a power line pole supplying electrical power to a pumping station in Trona, California, United States.  There were no casualties but the power line pole was destroyed.  At the time, the American Potash Plant of Trona was the scene of a major workers strike.",0,1,0,3,Bombing/Explosion,21,Utilities,107.0,Electricity,,Power line pole,217.0,Strikers,6,Explosives/Bombs/Dynamite,28.0,Dynamite/TNT,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,Hewitt Project,-9,-9,
178,197004050005,1970,4,5,,0,,217,United States,1,North America,California,Trona,35.76625,-117.370674,"4/5/1970: In a series of two incidents that were possibly related, unknown perpetrators set fire to barracks owned by the American Potash and Chemical Company in Trona, California, United States.  There were no casualties but the barracks were damaged.  At the time, the American Potash Plant of Trona was the scene of a major workers strike.",0,1,0,7,Facility/Infrastructure Attack,1,Business,5.0,Industrial/Textiles/Factory,American Potash and Chemical Company,Barracks of American Potash and Chemical Company,217.0,Strikers,8,Incendiary,20.0,Gasoline or Alcohol,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,Hewitt Project,-9,-9,
179,197004050006,1970,4,5,,0,,217,United States,1,North America,New York,New York City,40.78306,-73.971249,"4/5/1970: Unknown perpetrators placed a bomb at the Young Women's Christian Association in Manhattan, New York, United States.  The bomb was discovered and subsequently disarmed.",0,0,0,3,Bombing/Explosion,12,NGO,62.0,International NGO,Young Women's Christian Association,West Side Branch of Young Women's Christian Association in Manhattan New York,217.0,Unknown,6,Explosives/Bombs/Dynamite,17.0,Other Explosive Type,0.0,0.0,0,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Incendiary Device is Found at Y.W.C.A.,"" New York Times, April 6, 1970.",Hewitt Project,-9,-9,
180,197004050007,1970,4,5,,0,,217,United States,1,North America,Texas,Houston,29.717394,-95.401831,"4/5/1970: Unknown perpetrators set fire to the office of the dean of students at Rice University in Houston, Texas, United States.  There were no casualties but the office sustained an estimated $50,000 in damages.  Student records were also destroyed.",0,1,0,7,Facility/Infrastructure Attack,8,Educational Institution,49.0,School/University/Educational Building,Rice University,"Office of dean of students, Rice University",217.0,Student Radicals,8,Incendiary,18.0,Arson/Fire,0.0,0.0,1,3.0,Minor (likely < $1 million),50000.0,"""Arson Suspected In Fire at Rice,"" The Victoria Advocate, April 6, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,
181,197004080001,1970,4,8,,0,,217,United States,1,North America,Kansas,Lawrence,38.973065000000005,-95.23653399999999,"4/8/1970: Unknown perpetrators bombed the building of Anchor Savings & Loan in Lawrence, Kansas, United States.  There were no casualties but two windows were shattered.",0,1,0,3,Bombing/Explosion,1,Business,3.0,Bank/Commerce,Anchor Savings & Loan,"Anchor Savings & Loan, Lawrence Kansas",217.0,Unknown,6,Explosives/Bombs/Dynamite,17.0,Other Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,
182,197004080002,1970,4,8,,0,,217,United States,1,North America,Kansas,Baxter Springs,37.023676,-94.735504,"4/8/1970: Unknown perpetrators bombed the car of a person working at a strike bound company in Baxter, Kansas, United States.  There were no casualties but the car was damaged.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Individual at strike bound company,217.0,Strikers,6,Explosives/Bombs/Dynamite,17.0,Other Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,Hewitt Project,-9,-9,
183,197004080003,1970,4,8,,0,,217,United States,1,North America,California,Los Angeles,34.04773,-118.20470900000001,"4/8/1970: Suspected members of the Chicano Liberation Front set fire to the administration building at Roosevelt High School in Los Angeles, California, United States.  There were no casualties but the building sustained over $100,000 in damages.",0,1,0,7,Facility/Infrastructure Attack,8,Educational Institution,49.0,School/University/Educational Building,"Roosevelt High School, Los Angeles","Administration building, Roosevelt High School",217.0,Chicano Liberation Front,8,Incendiary,18.0,Arson/Fire,0.0,0.0,1,3.0,Minor (likely < $1 million),100000.0,"""Arsonists Blamed in $100,000 Roosevelt High School Blaze,"" Los Angeles Times, April 9, 1970.","""2 School Buildings Hit by Fires; Loss $95,000,"" Los Angeles Times, April 16, 1970.",Hewitt Project,0,0,
184,197004090001,1970,4,9,,0,,217,United States,1,North America,Illinois,East St. Louis,38.624421000000005,-90.150603,"4/9/1970: Unknown assailants bombed a shovel crane belonging to the Waggoner Equipment Rental & Excavating Company in East St. Louis, Illinois, United States.  There were no casualties but the crane sustained an estimated $30,000 in damages.  The perpetrators were protesting outside companies that worked on construction projects in East St. Louis.",0,1,0,3,Bombing/Explosion,1,Business,5.0,Industrial/Textiles/Factory,Waggoner Equipment Rental & Excavating Company,Large shovel crane,217.0,Unknown,6,Explosives/Bombs/Dynamite,28.0,Dynamite/TNT,0.0,0.0,1,3.0,Minor (likely < $1 million),30000.0,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,Hewitt Project,-9,-9,
185,197004110001,1970,4,11,,0,,217,United States,1,North America,California,San Diego,32.715695000000004,-117.16171899999999,"4/11/1970: Unknown perpetrators bombed the barracks at the Imperial Beach Naval Air Station in San Diego, California, United States.  There were no casualties but the barracks building was damaged.",0,1,0,3,Bombing/Explosion,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,US Military,Imperial Beach Naval Air Station,217.0,Left-Wing Militants,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,
186,197004110002,1970,4,11,,0,,217,United States,1,North America,New York,Ithaca,42.455233,-76.475847,"4/11/1970: Two unknown individuals threw Molotov cocktails into the Olin Library, McGraw Hall, Morrill Hall, and Psi Upsilon fraternity at Cornell University in Ithaca, New York, United States.  Only two of the Molotov cocktails ignited and caused minor damage.  There were no casualties.",0,1,0,7,Facility/Infrastructure Attack,8,Educational Institution,49.0,School/University/Educational Building,Cornell University,"Olin Library, McGraw Hall, and Morrill Hall",217.0,Student Radicals,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Burning of Africana Center Causes Tensions on Campus,"" Cornell Reports: Volume Four, Number Three, May, 1970.",Hewitt Project,-9,-9,
187,197004110003,1970,4,11,,0,,217,United States,1,North America,Texas,Freeport,28.949564000000002,-95.344371,"4/11/1970: Unknown perpetrators firebombed a storage tank at the Dow Chemical Company located north of Freeport, Texas, United States.  Five people received minor injuries from flying glass and an estimated $250,000 in damages was caused to the facilities.",0,1,0,7,Facility/Infrastructure Attack,1,Business,5.0,Industrial/Textiles/Factory,Dow Chemical Company,"Dow Chemical Company plant, Freeport Texas",217.0,Unknown,8,Incendiary,20.0,Gasoline or Alcohol,0.0,5.0,1,3.0,Minor (likely < $1 million),250000.0,"""5 Persons Hurt In Plant Blast"", The Victoria Advocate, April 12, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,
188,197004130001,1970,4,13,,0,,217,United States,1,North America,California,Berkeley,37.869885,-122.27053899999999,,0,1,0,3,Bombing/Explosion,21,Utilities,107.0,Electricity,,High woltage power line,217.0,New World Liberation Front (NWLF),6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),25000.0,,,PGIS,0,0,
189,197004130002,1970,4,13,,0,,217,United States,1,North America,Missouri,Kansas City,39.087921,-94.521196,"4/13/1970: In a series of related attacks, unknown perpetrators bombed East High School in Kansas City, Missouri, United States.  There were no casualties but the building sustained minor damage.",1,1,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,East High School,,217.0,Unknown,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Teamster Walkouts Close More Plants,"" Washington Post, April 17, 1970.",Hewitt Project,-9,-9,"197004130002, 197004130003, 197004130004"
190,197004130003,1970,4,13,,0,,217,United States,1,North America,Missouri,Kansas City,39.102959999999996,-94.583062,"4/13/1970: In a series of related attacks, unknown perpetrators bombed Linwood Methodist Church in Kansas City, Missouri, United States.  There were no casualties but the building sustained minor damage.",1,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86.0,Place of Worship,Linwood Methodist Church,"Linwood Methodist Church, Kansas City",217.0,Unknown,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Teamster Walkouts Close More Plants,"" Washington Post, April 17, 1970.",Hewitt Project,-9,-9,"197004130003, 197004130002, 197004130004"
191,197004130004,1970,4,13,,0,,217,United States,1,North America,Missouri,Kansas City,39.102959999999996,-94.583062,"4/13/1970: In a series of related attacks, unknown perpetrators bombed the Police Academy of Kansas City, Missouri, United States.  There were no casualties but the windows of the Police Academy and surrounding buildings were shattered.",1,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Kansas City Police Department,Kansas City Police Academy,217.0,Unknown,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Teamster Walkouts Close More Plants,"" Washington Post, April 17, 1970.",Hewitt Project,-9,-9,"197004130004, 197004130002, 197004130003"
192,197004140002,1970,4,14,,0,,217,United States,1,North America,California,Trona,35.76625,-117.370674,"4/14/1970: Unknown perpetrators bombed a sewer leading from the American Potash Plant in Trona, California, United States.  There were no casualties but a substantial part of the sewer was destroyed.  At the time, the American Potash Plant of Trona was the scene of a major workers strike.",0,1,0,3,Bombing/Explosion,1,Business,5.0,Industrial/Textiles/Factory,American Potash and Chemical Company,"American Potash Plant, Trona California",217.0,Strikers,6,Explosives/Bombs/Dynamite,28.0,Dynamite/TNT,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,Hewitt Project,-9,-9,
193,197004140003,1970,4,14,,0,,217,United States,1,North America,California,Long Beach,33.783823999999996,-118.11408999999999,"4/14/1970: Unknown perpetrators placed a pipe bomb in the Science Building at California State University, Long Beach, United States.  The bomb was discovered and subsequently disarmed.",0,0,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,"California State University, Long Beach",Science Building,217.0,Student Radicals,6,Explosives/Bombs/Dynamite,17.0,Other Explosive Type,0.0,0.0,0,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,Hewitt Project,-9,-9,
194,197004140004,1970,4,14,,0,,217,United States,1,North America,California,Los Angeles,34.053490000000004,-118.245319,"4/14/1970: Unknown perpetrators placed a stick of dynamite, kerosene, a cloth rag, matches, and a cigarette explosive device at the May Company Department Store in Los Angeles, California, United States.  The weapons were discovered and removed by security officials.",0,0,0,3,Bombing/Explosion,1,Business,7.0,Retail/Grocery/Bakery,May Company Department Store,"May Company Department Store, Los Angeles",217.0,Unknown,6,Explosives/Bombs/Dynamite,28.0,Dynamite/TNT,0.0,0.0,0,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,Hewitt Project,-9,-9,
195,197004150001,1970,4,15,,0,,102,Jordan,10,Middle East & North Africa,Amman,Amman,31.950001,35.933331,,0,1,0,3,Bombing/Explosion,7,Government (Diplomatic),46.0,Embassy/Consulate,,US Embassy,217.0,Popular Front for the Liberation of Palestine (PFLP),6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),100000.0,,,PGIS,0,1,
196,197004150002,1970,4,15,,0,,217,United States,1,North America,California,Los Angeles,34.053490000000004,-118.245319,"4/15/1970: Four Cuban refugees firebombed a building in Los Angeles, California, United States, occupied by pro-Castro sympathizers.  There were no casualties but the building was damaged.",0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,84.0,Political Party Member/Rally,,Building owned by pro-Castro sympathizers,217.0,Cuban Exiles,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,Hewitt Project,1,1,
197,197004150004,1970,4,15,,0,,217,United States,1,North America,California,Los Angeles,34.0613,-118.203553,"4/15/1970: In a series of related attacks, suspected members of the Chicano Liberation Front set fire to the Board of Education administration building in Los Angeles, California, United States.  There were no casualties but the building sustained $75,000 in damages.",1,1,0,7,Facility/Infrastructure Attack,8,Educational Institution,49.0,School/University/Educational Building,Los Angeles Board of Education,"Board of Education administration building, Los Angeles",217.0,Chicano Liberation Front,8,Incendiary,18.0,Arson/Fire,0.0,0.0,1,3.0,Minor (likely < $1 million),75000.0,"""2 School Buildings Hit by Fires; Loss $95,000,"" Los Angeles Times, April 16, 1970.","Paul Houston and Franz Rodriguez, ""Chicano Militants Reportedly Claim 28 Bombings in L.A.,"" Los Angeles Times, August 14, 1971.",Hewitt Project,0,0,"197004150004, 197004150005"
198,197004150005,1970,4,15,,0,,217,United States,1,North America,California,Los Angeles,34.04773,-118.20470900000001,"4/15/1970: In a series of related attacks, suspected members of the Chicano Liberation Front set fire to a storage structure at Roosevelt High School in Los Angeles, California, United States.  There were no casualties but the school sustained $20,000 in damages.",1,1,0,7,Facility/Infrastructure Attack,8,Educational Institution,49.0,School/University/Educational Building,"Roosevelt High School, Los Angeles","Storage structure, Roosevelt High School",217.0,Chicano Liberation Front,8,Incendiary,18.0,Arson/Fire,0.0,0.0,1,3.0,Minor (likely < $1 million),20000.0,"""2 School Buildings Hit by Fires; Loss $95,000,"" Los Angeles Times, April 16, 1970.","Paul Houston and Franz Rodriguez, ""Chicano Militants Reportedly Claim 28 Bombings in L.A.,"" Los Angeles Times, August 14, 1971.",Hewitt Project,0,0,"197004150005, 197004150004"
199,197004160001,1970,4,16,,0,,217,United States,1,North America,Missouri,Kansas City,39.102959999999996,-94.583062,"4/16/1970: In a series of related attacks, unknown perpetrators bombed the Plaza III Restaurant in Kansas City, Missouri, United States.  There were no casualties but the blast blew a hole through the ceiling of the restaurant.",1,1,0,3,Bombing/Explosion,1,Business,2.0,Restaurant/Bar/CafÈ,Kansas City Restaurant,Plaza III Restaurant,217.0,Unknown,6,Explosives/Bombs/Dynamite,14.0,Time Fuse,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Teamster Walkouts Close More Plants,"" Washington Post, April 17, 1970.",Hewitt Project,-9,-9,"197004160001, 197004160002, 197004160003"
